Student_ID,Age,Gender,Department,Semester,Attendance,Study_Hours_Per_Day,Sleep_Hours,Assignment_Score,Practical_Score,Internal_Marks,Previous_Sem_Percentage,Coding_Hours_Per_Week,Projects_Completed,Certifications,Internship,Backlogs,Stress_Level,Communication_Score,Aptitude_Score,Interview_Score,Final_Percentage,Placement_Status,Package_LPA
ST1922,22,Female,Computer Engineering,3,81.0,2.9,7.6,62.6,70.4,69.9,82.8,8.6,4.0,0,No,4,Low,44.6,69.9,88.4,43.2,Not Placed,0.0
ST1923,22,Male,Mechanical,5,75.7,3.1,8.8,84.9,98.8,58.8,92.6,10.2,3.0,1,Yes,0,High,59.9,97.2,79.5,67.1,Not Placed,0.0
ST1924,22,Female,Computer Engineering,5,68.9,0.7,6.4,65.0,71.3,76.4,80.2,10.2,1.0,3,No,1,Low,65.5,57.2,59.3,53.3,Not Placed,0.0
ST1925,20,Male,Electronics,3,90.6,2.8,5.3,81.6,65.1,69.0,68.8,4.2,1.0,5,No,1,Medium,90.5,92.1,41.2,60.3,Placed,3.35
ST1926,20,Female,Information Technology,4,97.9,1.9,7.9,70.9,84.9,72.1,89.3,2.4,6.0,2,No,3,High,63.6,46.3,84.7,62.0,Not Placed,0.0
ST1927,19,Female,Computer Engineering,4,72.2,2.6,5.5,73.6,70.3,86.8,39.3,20.5,5.0,2,No,0,Low,93.0,42.4,86.5,60.5,Not Placed,0.0
ST1928,21,Male,Computer Engineering,4,70.7,3.3,6.5,76.8,65.1,56.7,50.1,5.6,0.0,3,Yes,1,Low,53.9,65.8,49.2,42.9,Not Placed,0.0
ST1929,18,Male,Computer Engineering,3,83.9,4.9,6.7,65.9,69.8,77.4,79.5,11.5,1.0,4,Yes,0,Low,59.2,67.4,59.9,60.9,Placed,4.56
ST1930,22,Female,Information Technology,4,73.7,3.8,6.9,77.5,75.4,71.8,70.2,0.0,5.0,0,No,0,Low,85.8,51.0,81.0,51.3,Not Placed,0.0
ST1931,19,Female,Information Technology,3,76.3,4.0,7.8,93.4,93.4,67.7,78.5,6.6,0.0,0,Yes,0,Low,61.7,63.1,73.2,63.6,Not Placed,0.0
ST1932,18,Female,Electronics,6,86.9,1.9,6.2,65.7,50.9,83.5,70.9,7.4,6.0,3,No,1,High,85.4,74.0,35.1,52.8,Not Placed,0.0
ST1933,19,Male,Computer Engineering,6,55.1,2.2,6.7,89.1,76.3,83.4,78.0,10.4,4.0,1,Yes,2,High,58.4,53.4,49.0,54.3,Not Placed,0.0
ST1934,20,Female,Computer Engineering,3,93.8,6.2,7.0,93.0,84.1,59.7,58.6,0.0,4.0,5,Yes,0,Medium,59.8,83.2,76.3,83.2,Placed,5.69
ST1935,22,Male,Mechanical,5,78.9,2.4,7.2,65.2,78.5,69.6,78.0,8.8,4.0,4,Yes,1,Medium,79.0,84.9,71.0,61.9,Placed,5.67
ST1936,18,Male,Computer Engineering,6,73.1,6.0,7.1,57.5,93.0,75.7,83.9,2.3,5.0,1,Yes,1,High,58.6,86.7,77.7,73.6,Placed,3.13
ST1937,18,Female,Civil,4,76.9,3.1,7.5,78.6,75.0,68.5,87.1,9.6,5.0,3,No,0,Medium,66.2,54.4,79.5,67.8,Placed,4.71
ST1938,18,Male,Mechanical,3,77.5,3.5,7.9,68.4,73.6,79.6,98.0,2.8,0.0,3,Yes,3,Medium,75.5,56.3,70.9,54.9,Not Placed,0.0
ST1939,18,Female,Electronics,4,57.2,5.1,7.4,97.4,83.7,75.7,73.4,3.7,4.0,1,No,0,Medium,66.5,65.4,73.7,65.2,Not Placed,0.0
ST1940,18,Female,Electronics,4,95.9,5.4,7.5,75.4,77.3,95.8,73.8,6.6,2.0,2,No,0,Low,62.1,63.9,57.9,77.1,Placed,3.14
ST1941,19,Female,Civil,5,78.5,3.3,5.3,65.4,70.9,52.1,48.7,2.7,1.0,3,No,0,High,53.1,63.1,68.8,55.0,Not Placed,0.0
ST1942,22,Female,Computer Engineering,4,83.3,2.9,7.1,61.2,82.7,70.4,62.6,5.6,5.0,5,No,3,Medium,90.3,79.3,72.0,52.4,Not Placed,0.0
ST1943,20,Female,Computer Engineering,5,89.4,3.4,7.5,88.1,67.5,60.2,67.3,2.0,5.0,4,No,5,Medium,92.9,77.2,94.3,58.2,Not Placed,0.0
ST1944,20,Male,Computer Engineering,6,65.7,4.0,7.8,68.1,68.1,79.9,84.7,0.0,5.0,1,Yes,0,Medium,74.6,54.9,53.8,63.7,Placed,4.22
ST1945,20,Male,Mechanical,3,83.7,4.8,6.2,75.5,69.1,51.0,61.4,13.1,0.0,2,No,0,Medium,66.8,50.9,78.6,52.6,Not Placed,0.0
ST1946,20,Female,Computer Engineering,4,74.8,3.5,6.3,86.5,93.6,76.5,81.1,1.5,4.0,1,Yes,0,Low,67.5,49.4,65.2,66.2,Not Placed,0.0
ST1947,19,Female,Electronics,3,88.2,4.4,6.4,69.2,34.1,63.8,70.0,7.1,2.0,2,No,1,Medium,81.7,54.8,78.9,55.4,Not Placed,0.0
ST1948,21,Male,Civil,4,52.5,6.0,7.6,74.4,81.1,62.5,67.5,11.8,1.0,2,No,1,High,84.4,80.7,65.1,54.7,Not Placed,0.0
ST1949,22,Male,Mechanical,3,76.8,4.1,8.1,74.8,76.4,53.2,73.5,4.9,1.0,5,No,4,Low,62.4,70.1,85.8,47.6,Not Placed,0.0
ST1950,18,Male,Information Technology,4,70.8,4.0,6.6,83.2,54.1,66.0,64.5,3.9,4.0,4,Yes,2,High,85.0,81.9,55.1,51.1,Not Placed,0.0
ST1951,21,Male,Computer Engineering,4,83.2,1.2,8.0,82.1,80.0,86.1,64.0,9.1,2.0,3,Yes,2,Medium,78.6,42.5,69.3,47.5,Not Placed,0.0
ST1952,20,Female,Mechanical,4,83.6,0.5,7.1,72.4,82.2,71.7,46.1,13.6,0.0,2,No,0,Low,84.8,72.1,74.0,45.0,Not Placed,0.0
ST1953,21,Female,Electronics,4,69.5,,6.9,75.8,83.7,80.2,66.5,2.2,5.0,3,No,0,Medium,47.6,71.9,56.1,60.7,Placed,3.66
ST1954,22,Male,Computer Engineering,4,69.5,3.4,6.8,70.5,41.5,93.6,63.3,7.2,5.0,4,Yes,1,High,64.1,86.0,71.9,53.5,Not Placed,0.0
ST1955,18,Female,Computer Engineering,4,76.7,2.7,7.8,57.3,93.8,75.4,62.8,0.0,6.0,3,No,0,Medium,67.6,61.9,83.1,54.9,Placed,3.27
ST1956,18,Male,Civil,4,67.2,3.9,7.4,78.1,66.4,64.7,75.8,6.0,4.0,5,No,0,Medium,63.4,60.8,65.9,54.3,Placed,3.93
ST1957,22,Female,Electronics,4,88.1,3.4,9.5,97.7,84.9,78.1,79.2,8.2,1.0,5,No,0,Medium,96.8,90.6,79.0,67.6,Placed,2.67
ST1958,22,Male,Mechanical,4,73.6,5.2,6.1,64.4,85.6,64.9,73.3,3.7,5.0,0,No,0,Medium,64.3,65.4,56.2,69.5,Not Placed,0.0
ST1959,20,Female,Mechanical,3,45.0,3.6,7.6,65.7,64.6,65.4,83.9,5.7,6.0,5,Yes,1,Low,76.6,70.7,49.5,56.5,Placed,3.58
ST1960,18,Male,Electronics,5,73.5,2.4,6.4,64.6,84.6,52.2,78.1,1.0,1.0,2,No,1,Low,72.1,75.1,78.1,58.2,Placed,3.01
ST1961,21,Male,Information Technology,4,65.5,5.0,6.0,83.7,71.0,84.0,65.9,8.4,1.0,4,Yes,0,Low,65.9,43.0,58.1,57.6,Not Placed,0.0
ST1962,19,Female,Information Technology,5,58.4,3.2,7.0,80.4,49.1,67.0,63.5,13.3,4.0,5,Yes,1,Low,60.1,68.6,40.2,49.9,Placed,4.42
ST1963,19,Male,Information Technology,4,63.2,4.3,7.2,73.1,91.2,74.4,74.4,2.5,3.0,1,No,0,Low,98.8,49.3,54.8,68.8,Not Placed,0.0
ST1964,22,Female,Information Technology,4,79.3,2.8,10.0,64.0,65.9,58.5,78.0,4.9,6.0,4,Yes,1,Medium,66.9,66.7,88.6,47.3,Placed,4.01
ST1965,20,Female,Mechanical,3,93.9,2.5,6.8,76.1,64.9,77.7,89.6,10.5,3.0,2,No,0,Medium,82.3,63.6,84.0,62.9,Not Placed,0.0
ST1966,19,Male,Electronics,6,81.8,3.6,5.8,56.2,70.8,62.1,86.7,14.1,3.0,4,Yes,2,Low,69.9,60.4,49.1,56.8,Not Placed,0.0
ST1967,18,Female,Civil,6,70.7,3.5,7.3,76.7,79.5,70.2,62.4,0.5,6.0,5,No,2,Low,63.6,77.4,43.6,47.8,Not Placed,0.0
ST1968,22,Female,Information Technology,3,83.5,4.2,4.7,85.5,75.3,83.4,68.6,7.2,2.0,1,No,1,Low,71.5,69.5,60.5,66.3,Not Placed,0.0
ST1969,21,Female,Electronics,5,72.5,3.1,6.9,60.0,83.1,82.3,79.4,9.4,4.0,0,No,1,Medium,74.3,52.1,83.6,67.5,Not Placed,0.0
ST1970,22,Female,Electronics,6,69.7,0.7,7.0,56.6,58.6,71.7,85.0,7.5,6.0,2,Yes,1,Low,63.4,51.6,63.9,57.1,Placed,4.13
ST1971,21,Female,Electronics,3,64.1,2.9,7.9,94.0,66.3,49.0,83.1,0.0,1.0,2,No,0,Medium,59.3,80.6,64.0,54.7,Not Placed,0.0
ST1972,22,Male,Electronics,3,57.0,4.7,8.1,67.7,74.5,100.0,69.1,10.5,6.0,4,No,1,Medium,76.7,67.4,57.2,65.6,Placed,3.72
ST1973,22,Female,Computer Engineering,6,73.3,3.1,6.4,88.6,100.0,94.7,52.4,15.6,5.0,3,Yes,0,Medium,71.6,46.6,62.7,59.5,Not Placed,0.0
ST1974,22,Female,Information Technology,5,79.9,3.1,6.8,73.2,74.5,81.4,56.0,8.6,6.0,3,No,0,Medium,60.9,61.8,80.6,64.2,Placed,3.86
ST1975,21,Female,Computer Engineering,3,76.8,5.0,6.2,73.1,90.1,62.2,73.8,2.8,2.0,1,Yes,0,Low,56.9,65.6,68.4,63.0,Not Placed,0.0
ST1976,21,Female,Information Technology,4,73.0,2.4,5.8,80.3,76.5,70.5,74.8,5.4,3.0,0,No,3,Low,74.9,49.5,63.8,51.6,Not Placed,0.0
ST1977,22,Female,Information Technology,5,66.7,1.2,7.3,64.4,69.7,64.9,54.6,16.8,0.0,0,Yes,0,Low,43.1,58.4,77.4,50.2,Not Placed,0.0
ST1978,19,Male,Electronics,5,85.3,3.3,5.6,76.6,72.8,88.4,70.6,12.5,2.0,4,Yes,0,Low,66.4,81.8,68.1,67.1,Placed,5.33
ST1979,20,Female,Civil,6,62.2,2.8,6.5,70.4,73.8,75.4,78.8,11.2,2.0,4,Yes,4,Low,71.9,100.0,82.2,40.2,Not Placed,0.0
ST1980,20,Male,Electronics,6,87.3,2.1,5.9,59.2,83.8,61.8,53.9,9.8,4.0,3,Yes,2,Medium,94.3,72.5,56.1,48.5,Placed,4.12
ST1981,20,Male,Mechanical,4,66.0,3.2,7.6,79.0,93.9,65.9,85.5,4.7,5.0,5,Yes,0,Low,70.1,47.7,71.4,62.1,Not Placed,0.0
ST1982,21,Male,Information Technology,3,69.0,4.2,9.0,71.8,80.7,86.6,64.7,7.0,2.0,0,No,3,High,65.8,64.7,81.2,46.2,Not Placed,0.0
ST1983,21,Male,Electronics,6,60.4,3.5,5.6,73.1,91.4,92.8,87.6,7.6,6.0,5,Yes,0,Low,74.0,69.8,91.9,67.0,Placed,4.84
ST1984,19,Female,Computer Engineering,6,72.0,4.0,5.0,60.5,63.5,91.9,62.5,10.7,5.0,0,Yes,1,Medium,60.0,79.8,49.5,63.0,Placed,3.93
ST1985,20,Male,Computer Engineering,5,89.7,6.2,6.9,94.1,70.6,81.8,55.6,15.5,4.0,5,No,1,Medium,66.9,80.1,64.2,76.3,Placed,5.07
ST1986,20,Male,Information Technology,6,84.2,3.0,7.0,85.5,66.6,68.7,63.6,13.6,6.0,5,No,0,Medium,70.4,88.5,45.9,63.6,Placed,3.34
ST1987,22,Female,Information Technology,6,89.7,3.9,7.2,86.6,80.1,30.0,68.7,0.9,0.0,0,Yes,1,Medium,78.8,68.0,51.5,66.4,Not Placed,0.0
ST1988,21,Female,Computer Engineering,6,84.3,2.7,6.5,71.3,71.3,75.9,64.6,9.1,1.0,1,No,0,Medium,60.6,68.3,67.3,59.8,Not Placed,0.0
ST1989,20,Female,Computer Engineering,6,64.8,2.2,6.8,54.2,85.5,72.0,67.0,11.7,1.0,1,No,0,High,69.9,39.7,34.6,48.3,Not Placed,0.0
ST1990,19,Male,Computer Engineering,5,74.0,2.6,7.4,98.4,63.9,73.8,74.7,11.1,3.0,4,No,1,Medium,44.9,52.8,73.7,58.8,Not Placed,0.0
ST1991,19,Female,Civil,4,68.6,2.8,8.1,74.3,76.6,72.7,67.6,4.9,3.0,5,No,0,Low,77.2,47.6,75.9,57.4,Not Placed,0.0
ST1992,20,Female,Information Technology,4,94.0,4.0,4.8,66.0,84.9,54.8,69.1,22.6,0.0,5,No,4,Medium,66.8,55.4,65.8,56.0,Not Placed,0.0
ST1993,21,Male,Information Technology,3,63.6,7.0,6.6,80.0,49.2,79.2,46.1,1.6,1.0,5,Yes,0,Low,96.4,50.7,53.6,60.7,Not Placed,0.0
ST1994,19,Female,Computer Engineering,6,88.7,2.4,7.2,89.0,100.0,80.2,75.5,2.6,3.0,5,No,0,High,74.9,51.7,63.1,69.9,Placed,5.19
ST1995,22,Female,Electronics,5,,2.9,6.0,74.7,72.3,80.9,68.8,9.2,5.0,5,No,1,Medium,57.9,84.3,100.0,67.3,Placed,4.04
ST1996,19,Female,Computer Engineering,3,100.0,3.4,8.9,90.3,49.7,84.3,92.5,18.6,2.0,3,Yes,0,Low,54.7,39.1,58.7,66.7,Not Placed,0.0
ST1997,18,Female,Computer Engineering,3,73.1,4.1,6.3,88.0,78.1,79.9,56.8,3.8,4.0,2,Yes,0,Low,79.3,65.0,54.4,66.7,Not Placed,0.0
ST1998,18,Male,Information Technology,4,86.5,3.9,7.0,62.1,76.4,66.7,44.7,6.7,6.0,5,No,0,Low,95.2,81.0,30.0,62.7,Placed,5.85
ST1999,21,Female,Computer Engineering,5,100.0,5.4,7.6,66.9,74.9,71.1,78.7,13.4,3.0,3,No,4,High,90.9,63.5,83.7,60.8,Not Placed,0.0
ST2000,20,Female,Computer Engineering,5,70.6,0.5,6.3,86.5,88.9,73.2,74.9,7.9,0.0,1,Yes,0,High,53.0,87.9,47.2,57.1,Not Placed,0.0
